EmployeeID,Age,Gender,Department,JobRole,MaritalStatus,YearsAtCompany,Attrition,YearsSinceLastPromotion,JobSatisfaction,JobInvolvement,YearsWithCurrManager,PerformanceRating,MonthlyIncome
22610,45,Male,Marketing,Data Analyst,Married,7,No,4,1,2,6,1,2458
22611,25,Female,Marketing,Data Analyst,Single,15,Yes,7,4,1,14,2,15093
22612,30,Male,Sales,HR Specialist,Divorced,4,No,3,1,4,8,4,6392
22613,59,Male,HR,Manager,Single,18,No,11,2,1,14,3,14030
22614,23,Female,Sales,Marketing Coordinator,Divorced,14,No,5,4,3,6,1,4463
22615,55,Female,R&D,Software Engineer,Single,19,Yes,7,3,2,14,2,6678
22616,56,Male,Sales,Data Analyst,Single,18,No,5,3,4,14,1,10724
22617,59,Male,R&D,Sales Executive,Married,15,No,13,4,4,10,3,6017
22618,54,Female,IT,Financial Advisor,Divorced,16,No,7,2,1,6,4,3981
22619,53,Male,Sales,Sales Executive,Married,23,No,5,2,4,5,3,18652
22620,47,Female,R&D,Software Engineer,Single,21,No,9,2,3,12,4,18117
22621,26,Male,R&D,Marketing Coordinator,Married,28,No,3,2,4,10,4,4381
22622,48,Male,Sales,Research Scientist,Married,23,No,9,2,3,14,4,4578
22623,33,Female,HR,Research Scientist,Single,23,No,0,1,2,4,3,9490
22624,58,Female,IT,Financial Advisor,Married,14,No,11,4,1,4,4,7265
22625,56,Female,HR,HR Specialist,Married,22,No,9,4,2,13,2,10782
22626,41,Male,IT,Manager,Single,14,No,12,2,1,14,4,11647
22627,26,Female,IT,HR Specialist,Married,19,No,0,2,1,11,3,7247
22628,46,Male,IT,Financial Advisor,Single,13,No,13,3,2,1,3,12097
22629,31,Female,HR,Marketing Coordinator,Divorced,28,No,13,2,1,0,2,14786
22630,58,Female,IT,Software Engineer,Married,19,No,1,4,4,3,1,18662
22631,56,Male,HR,Marketing Coordinator,Divorced,0,No,13,3,1,13,4,17236
22632,30,Male,Marketing,Data Analyst,Divorced,18,No,0,4,1,9,4,19057
22633,40,Male,IT,Marketing Coordinator,Married,15,No,0,1,1,5,2,8424
22634,56,Male,Marketing,Research Scientist,Divorced,12,No,9,1,2,0,4,11346
22635,25,Female,Marketing,Financial Advisor,Married,2,No,7,2,2,14,2,5486
22636,37,Male,IT,Data Analyst,Married,2,No,9,3,3,6,2,7879
22637,34,Male,Marketing,Manager,Single,6,No,7,1,1,7,3,2886
22638,45,Female,Finance,Manager,Single,25,No,0,1,1,6,4,13866
22639,37,Female,Marketing,Data Analyst,Single,28,No,4,3,4,3,2,9458
22640,54,Male,Sales,Marketing Coordinator,Divorced,23,No,9,1,2,8,3,3727
22641,40,Female,Sales,Financial Advisor,Divorced,25,Yes,3,3,4,7,2,10012
22642,25,Female,Sales,Financial Advisor,Divorced,12,No,0,2,1,5,1,7915
22643,45,Female,Marketing,Sales Executive,Single,29,No,8,4,4,10,4,13762
22644,57,Female,Marketing,Sales Executive,Single,25,No,3,1,2,4,2,19315
22645,25,Female,HR,Marketing Coordinator,Married,9,No,0,1,4,7,2,19830
22646,33,Male,HR,Research Scientist,Married,21,No,7,2,4,11,1,7281
22647,46,Female,R&D,Financial Advisor,Divorced,13,No,7,4,2,4,3,5323
22648,40,Female,Marketing,Research Scientist,Divorced,20,No,9,1,1,0,2,8766
22649,24,Female,Sales,HR Specialist,Married,8,No,2,1,2,14,2,12090
22650,31,Female,Marketing,Data Analyst,Single,24,No,8,3,3,1,3,10182
22651,31,Female,HR,Marketing Coordinator,Divorced,12,No,1,4,4,10,4,2634
22652,28,Male,Marketing,Data Analyst,Divorced,18,No,14,3,1,10,2,17531
22653,21,Female,Finance,Research Scientist,Married,9,No,10,2,3,8,3,18121
22654,49,Female,HR,Software Engineer,Married,17,No,9,2,2,13,4,19118
22655,33,Male,Sales,Financial Advisor,Divorced,16,No,12,4,2,12,1,7555
22656,32,Female,R&D,Sales Executive,Married,8,Yes,12,4,1,8,1,5661
22657,43,Female,HR,Research Scientist,Married,27,No,1,2,1,13,1,6196
22658,32,Female,Finance,Software Engineer,Married,1,No,7,1,3,2,4,8134
22659,53,Male,Marketing,Marketing Coordinator,Married,25,No,14,2,3,14,2,12279
22660,49,Male,R&D,Software Engineer,Single,2,No,13,2,4,5,1,17951
22661,51,Female,Finance,Manager,Married,24,No,10,1,3,1,1,7718
22662,26,Female,HR,Financial Advisor,Single,5,No,0,3,3,7,2,14686
22663,30,Female,Finance,Manager,Divorced,24,Yes,7,2,2,5,4,7582
22664,30,Female,Sales,Financial Advisor,Married,18,No,4,3,4,4,1,2451
22665,21,Female,Finance,Data Analyst,Married,27,Yes,13,4,3,12,4,13109
22666,49,Male,R&D,Data Analyst,Divorced,29,No,4,3,4,7,1,11659
22667,39,Female,IT,Sales Executive,Married,0,No,5,4,2,4,1,7544
22668,31,Male,Finance,Research Scientist,Single,3,No,13,4,4,3,4,16405
22669,24,Female,HR,Data Analyst,Single,22,Yes,2,2,2,2,2,10469
22670,59,Male,IT,Sales Executive,Married,7,No,6,3,1,13,3,14113
22671,51,Female,Finance,Manager,Divorced,19,No,0,4,2,2,2,16710
22672,52,Female,Finance,HR Specialist,Divorced,20,Yes,6,3,4,6,3,13838
22673,42,Female,R&D,Financial Advisor,Single,5,No,10,1,1,5,3,12081
22674,57,Male,Finance,HR Specialist,Single,1,Yes,6,4,1,6,4,18402
22675,37,Male,IT,Software Engineer,Single,16,No,8,3,1,14,3,10974
22676,26,Male,IT,Software Engineer,Married,9,No,8,2,3,13,3,18856
22677,52,Female,HR,Financial Advisor,Divorced,4,Yes,4,1,3,11,2,5855
22678,36,Male,R&D,Manager,Married,18,No,7,2,3,7,1,13746
22679,29,Male,Finance,Sales Executive,Married,26,Yes,6,4,3,6,3,2329
22680,22,Female,Sales,Financial Advisor,Divorced,23,No,8,4,2,2,2,7681
22681,26,Female,R&D,Marketing Coordinator,Married,23,No,1,4,2,7,4,10844
22682,31,Female,Finance,Sales Executive,Divorced,27,No,12,1,1,12,4,15587
22683,54,Male,Finance,HR Specialist,Single,2,No,2,1,2,2,2,2841
22684,25,Female,IT,Data Analyst,Single,11,No,0,3,1,5,2,19179
22685,35,Male,R&D,Marketing Coordinator,Single,11,No,8,1,4,6,3,9309
22686,36,Female,IT,Financial Advisor,Married,8,No,5,3,1,2,2,15470
22687,56,Female,Marketing,Manager,Divorced,12,No,4,3,4,4,1,5379
22688,20,Female,IT,Data Analyst,Married,5,No,11,3,4,7,4,15787
22689,20,Female,R&D,Financial Advisor,Married,25,No,0,4,1,14,4,3015
22690,58,Male,Marketing,Financial Advisor,Single,23,No,7,2,2,9,2,9152
22691,23,Female,IT,Software Engineer,Married,20,No,7,4,4,7,1,8503
22692,30,Female,R&D,Financial Advisor,Married,5,No,0,2,3,1,1,16023
22693,52,Female,Finance,Data Analyst,Divorced,5,Yes,4,4,1,11,3,17571
22694,52,Female,Sales,Software Engineer,Divorced,29,No,1,3,2,9,2,4974
22695,40,Male,IT,Manager,Married,13,No,9,2,4,4,1,11949
22696,27,Male,Finance,Sales Executive,Single,9,Yes,13,3,4,10,4,14176
22697,23,Male,Marketing,Marketing Coordinator,Divorced,18,No,8,1,1,14,1,10558
22698,27,Male,Sales,HR Specialist,Married,11,No,13,3,2,7,1,14916
22699,40,Female,R&D,Data Analyst,Single,8,No,4,3,4,4,4,10007
22700,54,Female,Finance,Manager,Single,16,No,9,2,3,2,2,2877
22701,49,Male,R&D,HR Specialist,Single,21,No,13,1,2,8,1,8575
22702,22,Female,R&D,Data Analyst,Divorced,5,No,6,3,2,5,4,6491
22703,46,Female,IT,HR Specialist,Divorced,17,No,12,4,4,13,1,15855
22704,35,Male,IT,Research Scientist,Single,12,Yes,1,4,1,11,1,18423
22705,51,Female,IT,Sales Executive,Divorced,6,No,0,4,3,14,1,11886
22706,39,Male,HR,Research Scientist,Married,26,No,8,2,1,3,3,9220
22707,44,Male,HR,Financial Advisor,Married,14,Yes,1,4,1,11,2,12021
22708,43,Male,IT,Marketing Coordinator,Divorced,25,Yes,5,1,1,2,3,5825
22709,30,Male,Sales,Research Scientist,Divorced,7,No,14,1,3,4,1,9392
22710,53,Female,IT,Financial Advisor,Divorced,22,Yes,5,3,3,9,3,11351
22711,40,Female,Finance,HR Specialist,Married,17,No,12,4,3,7,2,5177
22712,34,Female,HR,Marketing Coordinator,Married,9,No,12,4,1,8,4,18165
22713,31,Male,Marketing,HR Specialist,Married,11,No,9,1,2,5,1,10600
22714,44,Female,Marketing,Software Engineer,Married,10,No,0,1,3,4,1,7340
22715,38,Male,R&D,Marketing Coordinator,Single,25,No,8,3,2,9,3,19847
22716,54,Female,R&D,Manager,Single,17,No,9,3,3,13,2,8869
22717,47,Female,Finance,Sales Executive,Single,16,Yes,3,4,3,6,1,10726
22718,34,Female,HR,Marketing Coordinator,Single,21,Yes,6,4,2,6,1,7299
22719,37,Male,Sales,HR Specialist,Divorced,14,No,6,2,3,7,1,13927
22720,42,Female,Marketing,Data Analyst,Single,15,Yes,11,2,2,10,2,7614
22721,40,Female,Finance,Manager,Divorced,26,Yes,13,2,2,9,1,2535
22722,33,Male,Sales,Data Analyst,Divorced,28,No,10,1,1,0,2,12805
22723,23,Female,Finance,Research Scientist,Single,26,No,6,4,1,4,2,17104
22724,52,Female,R&D,HR Specialist,Divorced,22,No,11,3,3,3,4,2643
22725,59,Male,IT,Software Engineer,Married,15,No,13,4,2,12,4,14855
22726,51,Male,Marketing,Research Scientist,Divorced,23,No,5,2,2,14,2,19716
22727,22,Male,HR,Financial Advisor,Married,23,No,2,3,2,3,2,15261
22728,32,Female,R&D,Data Analyst,Married,14,No,1,3,4,10,3,16313
22729,30,Male,HR,Manager,Divorced,27,No,13,1,2,6,2,16960
22730,47,Male,HR,Sales Executive,Married,25,No,7,4,3,6,1,2514
22731,22,Male,Marketing,Sales Executive,Divorced,2,No,0,1,1,11,1,5264
22732,44,Male,Sales,Financial Advisor,Single,21,No,14,4,4,12,1,2393
22733,43,Male,R&D,Research Scientist,Divorced,2,Yes,7,4,1,8,1,11898
22734,57,Male,Marketing,Marketing Coordinator,Single,10,Yes,1,1,1,0,2,3885
22735,48,Male,Sales,Software Engineer,Single,8,No,2,4,1,6,4,9760
22736,20,Female,R&D,Data Analyst,Married,2,No,10,3,4,5,1,16144
22737,42,Male,Sales,Marketing Coordinator,Married,28,No,11,1,1,1,3,17361
22738,29,Male,R&D,Research Scientist,Divorced,13,No,3,4,1,8,4,12700
22739,48,Female,Marketing,Data Analyst,Single,27,No,13,4,3,12,4,6111
22740,29,Male,Sales,Marketing Coordinator,Married,11,No,10,1,2,9,4,11818
22741,50,Female,IT,Marketing Coordinator,Married,3,No,8,4,1,5,1,4486
22742,30,Male,IT,Marketing Coordinator,Single,15,No,8,1,3,2,4,18585
22743,27,Female,R&D,Marketing Coordinator,Divorced,22,No,10,1,2,0,2,17635
22744,34,Female,HR,Financial Advisor,Single,12,No,1,4,4,3,3,17442
22745,28,Male,Sales,Sales Executive,Divorced,0,No,4,4,3,6,1,16055
22746,42,Female,HR,HR Specialist,Divorced,21,No,6,1,4,14,1,17780
22747,50,Male,IT,Marketing Coordinator,Divorced,26,No,14,4,2,0,1,16652
22748,30,Male,HR,Financial Advisor,Single,4,No,12,3,3,11,1,19007
22749,23,Male,R&D,Sales Executive,Married,9,No,4,1,1,5,2,15381
22750,36,Male,IT,HR Specialist,Divorced,21,No,12,2,2,0,1,10318
22751,34,Female,IT,HR Specialist,Single,8,No,3,1,3,14,4,8944
22752,53,Male,Sales,Sales Executive,Married,24,No,1,3,3,3,3,11595
22753,24,Male,R&D,Software Engineer,Married,15,No,4,3,4,4,4,13790
22754,51,Female,Finance,Software Engineer,Divorced,14,No,10,3,4,10,1,5146
22755,28,Male,IT,Financial Advisor,Divorced,6,Yes,4,2,1,12,3,16243
22756,23,Male,Finance,Research Scientist,Divorced,22,No,4,4,4,10,3,3048
22757,42,Male,Marketing,HR Specialist,Divorced,6,No,5,4,4,6,2,6314
22758,46,Male,Sales,Financial Advisor,Single,25,No,14,2,2,13,4,7194
22759,20,Female,Finance,Sales Executive,Single,23,Yes,8,4,1,12,1,3373
22760,29,Male,Sales,HR Specialist,Single,17,No,2,4,2,8,3,18938
22761,51,Female,HR,Financial Advisor,Single,6,No,10,4,4,5,4,17569
22762,31,Female,HR,HR Specialist,Divorced,4,No,4,4,2,5,4,15280
22763,50,Male,HR,Sales Executive,Married,24,Yes,12,3,1,14,4,14536
22764,58,Female,Marketing,Financial Advisor,Divorced,19,No,10,1,1,11,2,12021
22765,56,Male,Finance,Software Engineer,Single,29,Yes,1,1,4,12,3,15401
22766,56,Male,R&D,Financial Advisor,Single,2,Yes,14,4,4,8,1,17468
22767,43,Male,Marketing,Software Engineer,Divorced,11,No,10,3,1,9,4,10743
22768,50,Male,Finance,HR Specialist,Married,20,No,0,4,4,5,3,12883
22769,36,Female,HR,Financial Advisor,Married,2,No,12,4,4,13,4,8605
22770,33,Female,Finance,Manager,Divorced,24,No,0,3,4,9,4,12457
22771,40,Female,Finance,Sales Executive,Married,16,No,1,4,1,3,2,16986
22772,34,Male,Sales,Financial Advisor,Married,10,No,5,2,3,6,1,6900
22773,20,Female,Sales,Sales Executive,Divorced,6,No,10,2,4,6,1,18293
22774,56,Female,Finance,Manager,Married,1,No,10,2,2,6,2,13749
22775,49,Male,R&D,Sales Executive,Divorced,18,No,4,1,3,7,3,13141
22776,39,Female,R&D,HR Specialist,Single,24,No,3,1,3,13,2,9526
22777,39,Male,IT,Marketing Coordinator,Single,13,No,6,4,3,1,1,6668
22778,39,Male,Finance,Data Analyst,Single,20,Yes,6,2,4,3,3,19715
22779,27,Male,HR,Manager,Married,2,Yes,5,4,2,10,4,16981
22780,56,Female,HR,Sales Executive,Married,0,No,10,4,2,13,4,8420
22781,23,Male,Sales,HR Specialist,Married,22,No,14,2,4,11,1,13082
22782,24,Female,IT,Research Scientist,Single,26,No,11,1,1,13,2,15483
22783,40,Male,R&D,Sales Executive,Single,13,Yes,11,3,1,9,4,16731
22784,20,Female,R&D,HR Specialist,Divorced,4,No,4,4,2,9,2,6659
22785,58,Female,Sales,Software Engineer,Married,14,No,6,1,2,1,3,17847
22786,36,Male,HR,HR Specialist,Divorced,18,No,0,4,1,7,2,13859
22787,39,Female,Finance,Marketing Coordinator,Divorced,2,No,10,4,4,11,3,4812
22788,55,Female,HR,Marketing Coordinator,Single,24,No,9,3,3,0,4,8465
22789,55,Male,Marketing,Financial Advisor,Divorced,8,No,2,3,3,0,2,17857
22790,35,Male,Finance,Software Engineer,Married,15,No,1,1,1,11,4,9894
22791,36,Female,Finance,Manager,Married,5,No,4,2,4,3,1,5641
22792,38,Female,Marketing,Financial Advisor,Divorced,16,No,5,2,3,6,4,11273
22793,47,Female,R&D,Data Analyst,Married,24,Yes,3,4,3,6,2,4110
22794,26,Female,R&D,Software Engineer,Married,0,Yes,12,2,1,9,2,18415
22795,44,Male,IT,Research Scientist,Single,2,No,6,3,3,2,3,3692
22796,37,Female,Finance,Software Engineer,Married,16,No,4,3,4,13,1,2068
22797,41,Male,HR,Manager,Married,2,No,2,4,4,13,2,8316
22798,54,Female,Marketing,Software Engineer,Divorced,15,No,5,1,1,5,2,4731
22799,42,Male,IT,Software Engineer,Single,0,Yes,2,4,2,12,2,14169
22800,54,Female,R&D,Financial Advisor,Married,4,No,11,4,3,10,4,17432
22801,50,Male,Marketing,Software Engineer,Divorced,13,Yes,1,2,1,6,3,11838
22802,35,Male,R&D,HR Specialist,Married,0,No,10,3,4,9,4,4438
22803,55,Male,Sales,Research Scientist,Married,29,Yes,3,2,1,8,4,18454
22804,59,Male,Finance,Manager,Single,19,No,3,3,4,0,2,16062
22805,25,Female,R&D,Manager,Married,13,Yes,2,4,3,10,2,15032
22806,52,Female,R&D,Sales Executive,Divorced,13,No,12,4,1,6,3,13740
22807,51,Female,R&D,Sales Executive,Married,14,Yes,8,4,2,5,4,3184
22808,26,Female,Finance,Data Analyst,Divorced,0,No,3,3,4,3,1,6142
22809,32,Male,Sales,Sales Executive,Single,17,No,5,4,4,1,3,13918
22810,21,Male,HR,Data Analyst,Divorced,15,No,12,2,4,11,2,4070
22811,53,Male,HR,HR Specialist,Married,5,No,7,4,3,6,4,2892
22812,39,Female,R&D,Financial Advisor,Divorced,12,No,7,3,1,6,3,17166
22813,58,Female,R&D,Data Analyst,Divorced,12,No,4,2,2,14,2,7328
22814,51,Male,Marketing,Software Engineer,Married,8,Yes,10,2,3,13,1,4648
22815,28,Male,IT,Marketing Coordinator,Married,5,Yes,2,2,1,10,1,14326
22816,54,Male,Marketing,Data Analyst,Single,24,No,12,2,1,8,2,9099
22817,28,Female,Marketing,Sales Executive,Married,10,No,7,3,2,6,1,11951
22818,36,Male,IT,Research Scientist,Single,20,No,8,1,4,11,3,18417
22819,48,Male,Sales,Software Engineer,Divorced,28,No,8,1,2,5,2,10195
22820,25,Female,Finance,Software Engineer,Married,11,No,5,3,1,10,4,19384
22821,48,Female,Marketing,Financial Advisor,Married,24,No,9,4,3,9,2,16587
22822,31,Male,IT,Marketing Coordinator,Divorced,27,Yes,13,3,2,9,1,18072
22823,23,Male,Marketing,Manager,Single,27,No,4,2,1,11,4,18169
22824,40,Male,Sales,Marketing Coordinator,Divorced,8,No,6,2,4,6,3,9464
22825,58,Female,Sales,Manager,Divorced,17,No,0,2,4,10,3,6203
22826,42,Female,R&D,Data Analyst,Married,22,No,0,4,3,2,1,10014
22827,50,Male,HR,HR Specialist,Married,0,Yes,5,4,4,3,2,10374
22828,49,Female,HR,HR Specialist,Single,22,No,4,1,4,14,3,16798
22829,44,Male,Marketing,Sales Executive,Divorced,19,No,12,3,2,5,3,3360
22830,24,Female,Finance,Research Scientist,Married,12,No,5,1,2,13,2,11730
22831,59,Male,Finance,Research Scientist,Married,23,No,14,4,2,10,4,17016
22832,58,Male,Finance,HR Specialist,Married,21,No,5,3,4,1,4,8641
22833,35,Female,HR,Financial Advisor,Single,15,No,5,1,2,0,3,16345
22834,27,Male,R&D,Software Engineer,Single,4,No,7,4,3,0,3,13866
22835,20,Female,Finance,Manager,Married,16,Yes,3,1,4,7,1,13156
22836,28,Female,R&D,Sales Executive,Single,25,No,6,4,4,10,3,11522
22837,36,Female,IT,Data Analyst,Divorced,17,No,7,4,4,7,4,5864
22838,53,Female,IT,Research Scientist,Married,29,No,5,1,1,8,4,19364
22839,53,Female,Finance,HR Specialist,Single,11,Yes,9,3,1,8,4,18399
22840,40,Female,Finance,Manager,Single,2,No,11,3,3,14,2,8635
22841,37,Male,Sales,HR Specialist,Married,17,No,0,2,1,8,2,11418
22842,47,Female,R&D,Manager,Divorced,17,No,11,2,4,10,2,11102
22843,36,Male,HR,Software Engineer,Single,0,No,12,1,1,11,1,16658
22844,34,Female,Marketing,HR Specialist,Divorced,18,No,5,4,3,0,2,14357
22845,41,Female,R&D,Research Scientist,Married,29,No,12,1,4,7,3,17370
22846,37,Male,Marketing,Marketing Coordinator,Single,1,No,9,1,1,11,1,17473
22847,56,Male,Sales,Research Scientist,Married,4,No,14,2,4,14,3,16606
22848,43,Male,Sales,Manager,Married,20,No,4,1,3,3,3,2249
22849,47,Female,Finance,HR Specialist,Single,16,No,14,3,1,0,3,3344
22850,46,Female,Marketing,Manager,Single,2,Yes,11,2,1,11,3,3512
22851,45,Female,Sales,Financial Advisor,Single,16,No,6,4,1,1,3,14341
22852,49,Male,R&D,Software Engineer,Married,0,No,14,4,4,8,3,15663
22853,23,Male,Sales,Financial Advisor,Married,17,No,8,3,2,3,3,8546
22854,55,Female,Finance,Research Scientist,Married,17,No,10,2,4,9,4,6499
22855,55,Female,HR,Manager,Divorced,24,No,14,2,3,1,3,19629
22856,59,Male,IT,Data Analyst,Married,19,No,4,1,1,12,2,11330
22857,35,Male,Sales,Data Analyst,Single,2,Yes,3,1,2,12,1,3355
22858,21,Male,Finance,Manager,Single,18,No,1,2,1,7,3,13062
22859,38,Female,R&D,Marketing Coordinator,Single,4,No,6,2,3,14,4,15981
22860,44,Male,IT,Sales Executive,Single,15,Yes,14,2,1,11,3,14422
22861,40,Female,IT,Data Analyst,Divorced,26,No,0,3,2,11,2,4464
22862,54,Female,R&D,Financial Advisor,Single,1,No,1,2,1,8,3,16567
22863,33,Female,HR,Software Engineer,Married,6,No,9,4,1,6,2,13134
22864,29,Male,Finance,Sales Executive,Single,21,No,11,1,3,9,3,11995
22865,44,Female,HR,HR Specialist,Divorced,0,No,6,1,3,13,3,19536
22866,52,Female,HR,Software Engineer,Single,17,No,1,2,4,8,1,19344
22867,50,Male,Marketing,Financial Advisor,Married,1,No,0,1,2,9,3,16325
22868,42,Male,Marketing,HR Specialist,Single,1,Yes,5,3,1,6,2,4948
22869,52,Male,R&D,Sales Executive,Divorced,0,No,0,2,4,2,1,5582
22870,26,Male,HR,Research Scientist,Married,20,No,4,2,4,0,1,18858
22871,34,Female,Finance,HR Specialist,Divorced,14,No,8,2,3,13,3,19136
22872,43,Female,Finance,Software Engineer,Single,0,No,3,1,3,6,2,14411
22873,35,Female,IT,Software Engineer,Single,5,No,2,1,4,2,3,10432
22874,42,Female,HR,Sales Executive,Married,6,No,14,3,4,7,2,9333
22875,35,Female,IT,Data Analyst,Single,18,No,3,3,4,9,1,19687
22876,34,Female,Sales,HR Specialist,Divorced,4,Yes,9,3,2,13,4,9334
22877,55,Female,IT,Sales Executive,Divorced,15,Yes,6,4,1,4,1,5193
22878,30,Female,IT,HR Specialist,Single,20,No,8,2,1,6,2,12485
22879,58,Female,Sales,Data Analyst,Divorced,21,No,9,2,3,11,4,9635
22880,51,Female,Marketing,Financial Advisor,Married,3,No,6,4,3,6,1,15933
22881,48,Male,R&D,HR Specialist,Married,7,No,1,3,4,0,2,4151
22882,52,Female,Marketing,Marketing Coordinator,Single,16,No,13,1,3,12,2,5368
22883,29,Female,HR,Marketing Coordinator,Divorced,25,No,12,4,3,7,4,18472
22884,42,Male,Marketing,Marketing Coordinator,Single,5,No,10,4,3,10,2,10525
22885,45,Male,Sales,HR Specialist,Single,19,No,11,1,2,7,1,9875
22886,46,Female,R&D,Data Analyst,Single,17,No,14,1,2,11,4,10414
22887,42,Male,Finance,Research Scientist,Divorced,14,No,2,2,4,7,4,7743
22888,37,Male,Marketing,Marketing Coordinator,Married,0,No,5,2,1,8,2,6419
22889,38,Male,HR,Data Analyst,Single,23,No,4,1,3,1,1,16614
22890,36,Male,Marketing,Research Scientist,Married,23,No,2,2,3,12,4,15878
22891,30,Male,Finance,HR Specialist,Married,20,No,14,2,1,7,3,5327
22892,20,Female,R&D,Research Scientist,Divorced,29,No,3,4,3,11,4,7366
22893,42,Female,Marketing,Software Engineer,Single,14,No,7,4,4,3,2,5701
22894,22,Female,IT,Financial Advisor,Divorced,2,No,8,1,4,0,4,10659
22895,45,Male,Marketing,Research Scientist,Divorced,27,No,12,3,4,14,3,12917
22896,48,Male,Sales,Research Scientist,Married,1,No,5,3,4,0,1,14745
22897,26,Male,Marketing,Data Analyst,Divorced,27,No,1,2,4,8,3,10400
22898,55,Male,Marketing,Research Scientist,Married,2,No,14,2,4,7,3,11829
22899,47,Male,Sales,Data Analyst,Married,3,No,6,4,4,8,1,4135
22900,58,Male,Sales,Software Engineer,Married,12,No,6,4,2,9,2,7465
22901,34,Male,HR,HR Specialist,Divorced,14,No,12,3,1,1,3,4047
22902,43,Female,HR,Software Engineer,Single,12,No,9,1,3,9,4,17396
22903,41,Male,Marketing,HR Specialist,Married,0,No,14,2,4,6,3,14767
22904,45,Female,Sales,Financial Advisor,Married,11,No,9,2,4,5,4,10757
22905,26,Male,Marketing,Financial Advisor,Divorced,5,No,5,2,3,13,3,14782
22906,57,Female,Finance,Software Engineer,Divorced,9,Yes,9,4,1,0,3,2448
22907,55,Male,HR,Sales Executive,Single,27,Yes,0,3,2,2,4,6326
22908,56,Male,Marketing,Marketing Coordinator,Single,10,No,7,4,4,4,2,17701
22909,45,Female,Sales,Financial Advisor,Divorced,0,Yes,8,2,2,5,2,4406
22910,49,Female,Sales,Data Analyst,Single,3,Yes,1,2,4,13,4,7798
22911,51,Female,IT,Software Engineer,Divorced,6,No,11,3,1,6,2,17679
22912,43,Male,HR,Financial Advisor,Married,25,No,2,3,2,0,2,6424
22913,46,Female,IT,Financial Advisor,Married,18,No,9,4,1,6,1,9110
22914,54,Female,R&D,Software Engineer,Single,26,No,14,2,2,10,4,3566
22915,39,Female,Marketing,Financial Advisor,Married,28,No,7,2,1,4,1,7713
22916,53,Male,Finance,Financial Advisor,Single,25,No,13,1,4,11,1,15560
22917,20,Female,R&D,Software Engineer,Married,7,No,10,2,1,1,1,15671
22918,49,Male,Marketing,Financial Advisor,Divorced,17,No,4,1,1,1,3,15884
22919,45,Male,Finance,Sales Executive,Single,11,No,5,2,3,0,2,15533
22920,24,Female,Marketing,Sales Executive,Single,2,No,6,1,1,5,4,15713
22921,46,Male,Sales,Data Analyst,Divorced,18,No,4,4,1,1,3,5114
22922,38,Female,HR,Research Scientist,Divorced,18,No,13,3,3,3,4,13799
22923,50,Female,Marketing,Marketing Coordinator,Single,28,No,5,3,3,12,2,2411
22924,44,Female,Finance,Marketing Coordinator,Married,5,No,4,3,1,1,3,3609
22925,33,Female,R&D,Marketing Coordinator,Single,28,No,8,4,3,3,1,16525
22926,42,Female,R&D,Software Engineer,Divorced,22,No,8,4,1,2,3,10825
22927,33,Male,Finance,Manager,Married,17,No,2,3,3,7,1,19799
22928,20,Male,IT,Data Analyst,Divorced,28,No,4,2,4,3,2,11801
22929,23,Female,Finance,Manager,Single,14,No,0,4,2,2,1,10213
22930,31,Male,Marketing,Research Scientist,Divorced,19,Yes,8,4,3,6,2,12926
22931,23,Male,Sales,HR Specialist,Divorced,1,No,11,1,1,3,2,14098
22932,48,Male,Finance,Financial Advisor,Married,21,No,10,1,2,0,4,11688
22933,53,Male,Sales,HR Specialist,Divorced,27,No,9,2,2,1,3,2739
22934,43,Male,Marketing,Marketing Coordinator,Divorced,19,No,7,4,4,1,1,18072
22935,48,Female,Finance,Research Scientist,Divorced,8,Yes,2,4,4,12,4,15071
22936,25,Female,HR,Research Scientist,Single,18,No,6,3,3,12,3,14020
22937,30,Female,Finance,Software Engineer,Divorced,4,Yes,13,1,1,11,3,19946
22938,33,Male,Finance,Sales Executive,Divorced,19,Yes,12,1,3,10,4,5296
22939,42,Male,Finance,Manager,Single,12,No,8,1,4,10,1,11369
22940,20,Male,HR,Research Scientist,Divorced,6,No,6,2,4,2,2,4113
22941,20,Female,Marketing,Software Engineer,Divorced,14,No,4,4,2,13,3,16526
22942,45,Male,Sales,Financial Advisor,Married,18,No,4,4,1,11,4,19937
22943,43,Female,Marketing,Manager,Single,0,No,12,4,1,9,2,14250
22944,52,Male,Finance,Financial Advisor,Divorced,20,No,7,3,3,9,1,17576
22945,59,Female,HR,HR Specialist,Married,9,No,7,2,2,13,2,9968
22946,50,Female,IT,Financial Advisor,Single,7,No,0,1,4,7,1,9733
22947,23,Male,Sales,Sales Executive,Single,7,Yes,0,4,4,1,2,5873
22948,40,Male,Marketing,Manager,Single,12,No,5,2,2,0,3,16555
22949,29,Female,R&D,Financial Advisor,Divorced,18,Yes,12,1,2,7,3,9027
22950,54,Male,Marketing,Research Scientist,Single,0,No,8,4,1,2,3,3587
22951,39,Female,HR,Financial Advisor,Divorced,10,No,13,3,3,11,4,10259
22952,45,Female,IT,Software Engineer,Divorced,21,No,8,2,1,8,2,18551
22953,54,Female,R&D,Marketing Coordinator,Single,7,No,9,3,2,2,1,9167
22954,33,Male,HR,Software Engineer,Single,13,Yes,5,4,3,7,4,2212
22955,46,Male,Marketing,Data Analyst,Married,0,Yes,8,4,3,6,2,10446
